	etytr	indicator	alp	er-cv	leukocyty	hbver	alt	trombocyty	ast	weight	ssn	relationship	hematokrit	smoker	hemoglobin	erytrocyty	name
8583	4.72845	1.00000	25.90047	33.86904	7.27128	4.51035	3.73965	5.82381	76.01883	66.03233	704-32-7443	widowed	5.72389	Y	8.77311	4.69473	Heather Martinez
8584	5.68647	1.00000	65.65229	45.82958	8.27131	4.58420	6.72530	8.15529	73.12010	100.01356	186-21-6091	divoced	6.72760	no	5.13550	5.19514	Lindsay Becker
8585	5.83602	1.00000	59.33232	50.77581	4.69805	6.18183	5.81774	8.16273	81.23057	39.09641	006-89-4159	widowed	6.23574	no	4.88198	5.13061	Matthew Johnson
8586	7.28947	0.00000	77.81438	57.68314	4.22587	5.57132	7.69160	5.88484	77.74331	81.88483	204-36-9545	divoced	7.67915	Y	5.53396	5.91197	Michael Rojas
8587	5.99638	0.00000	81.02313	41.12649	5.35815	7.51276	20.46051	3.03788	61.39514	104.97398	495-10-8025	separated	5.99460	no	5.77680	7.33574	Amanda Parker
8588	7.03238	1.00000	10.49261	56.58408	4.13640	7.83189	10.59920	6.99774	72.14660	94.64169	522-26-4177	married	5.98944	no	3.33683	5.81249	Brian Baker
8589	7.71922	1.00000	83.19844	53.50309	5.38727	6.06637	7.95603	6.96477	65.48258	23.47914	567-51-4244	single	5.16496	no	6.00455	5.62744	Lucas Jones
8590	6.83752	0.00000	45.62563	54.14089	2.89753	3.34056	12.30008	8.00404	74.06071	63.94090	603-04-3767	nop	6.22157	Y	7.89555	7.51533	Paul Anderson
8591	6.93232	1.00000	82.55053	51.77977	5.11016	7.21749	7.96536	6.01935	73.57467	97.56728	038-40-3580	divoced	7.02814	no	5.49765	4.52776	Karen White
8592	6.26559	0.00000	38.11975	54.66539	4.63949	7.45419	8.69831	4.71615	75.92459	72.09862	759-53-9128	nop	4.39785	no	8.30272	6.34405	Lawrence Bender
8593	5.81647	0.00000	25.33694	36.49244	4.33074	7.14372	10.34098	5.33654	69.01900	89.55258	626-70-3091	single	5.85554	no	8.53991	5.13679	Cheryl Schultz
8594	6.06775	0.00000	91.29451	38.93660	4.70833	7.23511	18.97419	4.01522	72.45779	96.55263	112-12-6613	single	5.92783	yes	6.44344	7.88815	Cynthia Miller
8595	5.29158	0.00000	87.24728	58.29247	4.86165	7.11702	5.86535	3.89398	65.59445	69.36815	715-87-9698	widowed	5.22592	Y	6.27529	4.16754	Louis Cohen
8596	7.06582	0.00000	91.43471	60.72343	3.57891	3.72509	9.72578	6.94083	54.16354	22.23252	237-60-5608	separated	4.39354	Y	6.43017	6.73205	David Mosley
8597	5.76103	1.00000	74.56853	67.98473	4.92858	2.64402	7.16035	7.28302	77.10439	156.94464	824-55-4586	divoced	5.72528	no	5.29654	4.31767	Morgan Reeves
8598	7.12643	1.00000	78.34045	39.46356	6.93239	3.69475	9.68632	7.56608	69.35805	40.95305	096-70-7990	divoced	5.22308	no	5.40691	7.05903	Lisa Smith
8599	5.57327	1.00000	14.25276	58.77655	6.24667	3.86976	10.87325	5.89328	72.12439	81.24070	014-26-4618	divoced	6.01195	no	8.73397	6.30525	Andrew Smith
8600	5.78543	0.00000	16.46386	77.47288	5.35210	2.94952	7.84031	5.31877	68.25371	94.52577	544-46-6401	widowed	4.80267	no	9.19492	6.99054	Christine Baker
8601	6.23052	1.00000	12.54563	56.99915	5.47811	7.96467	6.51757	6.32276	72.75850	42.33949	508-96-3196	nop	7.71510	no	3.20774	6.17266	James Morrow
8602	6.75226	0.00000	87.63697	50.65750	5.00586	6.58229	9.26067	4.68462	74.63702	50.91564	211-88-3207	widowed	7.13789	yes	6.27460	6.57167	Brenda Bowers
8603	4.90587	1.00000	63.51308	38.07590	7.04017	4.30109	10.40383	6.64109	73.33594	73.13861	501-83-3857	widowed	7.17551	no	7.54816	4.60818	Darren Foster
8604	6.50096	0.00000	63.00089	38.86652	4.43578	7.39453	16.59400	4.68685	62.76349	12.91985	050-25-4810	single	5.41474	no	7.78338	7.77529	Michelle Lewis
8605	6.77583	1.00000	17.04232	54.03958	5.62210	4.36800	10.22187	5.32136	75.23119	91.21349	137-53-2344	single	4.59992	no	9.42779	6.90213	Stephanie Cross
8606	5.75062	1.00000	47.36616	54.04055	7.98990	4.89881	9.32988	6.42715	71.38989	51.18850	247-64-0176	divoced	5.57821	no	7.99641	6.06673	Tammie Jacobs
8607	5.86500	0.00000	86.50221	59.11263	3.64990	6.76035	6.91290	5.14689	67.99665	96.72425	698-74-8888	divoced	4.03538	Y	6.72919	6.53793	Jennifer Walker
8608	6.50205	0.00000	50.32271	43.89611	3.50039	6.81103	11.24435	5.59174	67.43191	114.65173	302-99-3583	nop	6.71903	N	7.79914	6.21351	Michael Vaughn
8609	6.72392	1.00000	21.12810	66.79684	5.22994	6.10315	8.58559	8.44872	66.95683	99.47003	667-70-9309	widowed	4.61351	Y	3.91387	5.39828	Rebekah Richards
8610	6.65273	1.00000	76.12480	44.59972	4.33773	6.29830	9.99532	7.09122	74.05057	140.22509	514-46-9090	divoced	7.77246	no	5.70669	5.00984	Charles Brown
8611	7.03263	1.00000	46.40954	71.10457	6.98061	5.34843	11.63149	8.17033	71.94678	115.25345	734-46-4773	separated	5.85303	no	4.57235	6.57730	Jessica Cox
8612	5.84190	0.00000	59.22981	58.50230	5.06905	6.20713	9.08138	4.33312	65.55684	63.07065	639-44-1561	single	5.16158	no	4.82150	4.92789	Ashley Hernandez
8613	7.37559	1.00000	19.84185	44.97963	3.52506	7.84121	10.20220	6.80742	84.96172	22.90426	282-18-5430	divoced	4.47593	Y	3.65475	4.38438	Rebecca Franklin
8614	5.22195	0.00000	94.80184	47.00985	4.56572	3.48363	6.46634	8.62300	60.26988	80.34667	461-68-5393	married	6.39728	no	6.25843	6.58930	Kari Dixon
8615	5.73583	1.00000	85.15564	60.23064	5.54259	3.77249	14.81703	6.70998	62.95475	58.98406	788-62-5445	divoced	6.54024	yes	6.83456	6.88895	Linda Zimmerman
8616	5.85520	1.00000	91.38127	56.31033	5.17941	3.83172	17.07697	6.87996	68.69850	3.44784	812-70-5944	divoced	5.96427	no	6.33759	7.53977	Andrew Coleman
8617	7.14719	1.00000	32.21554	46.60528	5.97563	7.18353	9.07775	6.86101	71.63130	107.13088	542-66-9937	married	3.82036	no	4.02319	5.52899	Monique Rivera
8618	6.65903	0.00000	86.54661	58.13473	6.02123	6.40459	9.56365	4.62984	74.60772	79.09280	650-12-7047	widowed	6.06970	N	6.52572	6.12573	Ryan Vasquez
8619	5.72455	0.00000	24.89974	27.21126	6.15526	4.59150	9.49933	5.64752	71.37220	80.07137	811-25-3926	divoced	5.85523	N	3.90073	6.33688	Kenneth Black
8620	7.14431	1.00000	55.29853	66.80884	3.75808	7.37663	11.30105	6.57551	70.68553	111.51962	579-46-5297	single	5.11912	yes	4.64552	6.02661	Shawna Beasley
8621	7.18358	0.00000	63.59186	65.94368	3.39576	5.40235	6.27622	6.61517	65.31716	14.56868	543-09-0269	married	6.68197	yes	7.49688	4.82564	Grace Bradford
8622	5.96647	0.00000	73.35994	40.98782	5.48076	3.46790	10.61250	7.58214	71.53937	83.10942	499-79-7276	single	5.16085	no	7.07010	6.16502	Maria Cooke
8623	5.27190	1.00000	36.50550	56.92040	4.83418	7.19779	6.48005	6.55322	72.98635	60.03856	280-99-3868	nop	5.94441	no	4.42150	4.88817	Christina Harris
8624	5.53876	1.00000	76.39877	68.41343	6.95962	4.42625	6.93609	6.98548	73.14734	109.21158	894-74-1786	divoced	8.48184	no	7.08974	6.21072	Wendy Winters
8625	6.17698	0.00000	94.66132	52.13540	4.51510	6.27928	8.73970	5.33702	71.59983	148.53329	406-17-6033	single	6.28533	N	6.64119	7.13151	Alexandra Johnson
8626	5.75545	1.00000	58.81436	27.93862	8.89417	5.26455	5.92513	7.13557	84.10491	52.51914	317-51-2183	separated	7.24525	no	7.66583	4.48503	Michael Hooper
8627	4.75078	1.00000	89.46523	38.09441	5.75883	4.56252	10.48496	8.73527	65.69461	93.87182	163-86-6462	single	5.91602	Y	6.74777	6.21451	Richard Simpson
8628	4.81405	1.00000	85.29475	67.81588	4.08210	7.34939	10.32495	5.92593	83.42778	23.80639	888-42-7868	divoced	6.79612	N	6.41859	5.75097	Amanda Clark
8629	3.96078	1.00000	22.05328	50.41786	5.44391	6.77462	9.01229	7.67228	63.85143	-6.75784	603-44-8011	married	5.47330	Y	3.79644	5.43042	Earl Martinez
8630	6.65199	1.00000	54.40782	46.43064	4.56312	5.31566	7.32565	7.28377	66.64320	63.64922	842-53-8928	single	5.57582	no	7.77481	5.40319	Patricia Watkins
8631	6.43213	1.00000	18.60098	85.01770	7.45818	4.94455	9.61982	6.38626	56.83619	44.54912	319-46-1669	nop	6.89558	no	8.92881	5.79036	Ronnie Perez
8632	5.30066	1.00000	88.17089	24.28669	8.80296	5.57959	4.24677	7.99241	78.04790	75.73906	859-82-2424	single	6.91366	no	6.21665	4.16523	Austin Olson
8633	5.63552	0.00000	84.61649	46.09349	5.31027	2.43399	6.75019	6.65872	81.82508	72.30525	141-85-9591	divoced	4.55476	yes	6.03552	4.07295	Zachary Burns
8634	8.01525	0.00000	64.92122	52.54790	5.17166	6.67726	7.06887	5.10516	84.02421	85.54688	819-44-9126	divoced	4.96515	Y	7.45197	5.30267	Melody Williams
8635	6.62210	1.00000	68.40100	44.98216	6.69900	2.94346	7.48809	7.18490	74.00294	68.61054	240-85-7283	married	5.32240	yes	5.08968	6.02226	Erin Wallace
8636	6.39178	1.00000	32.75324	43.33937	8.94978	5.43775	7.89991	9.00007	71.52314	83.16306	721-38-5295	separated	5.56613	yes	4.18473	6.47269	Margaret Hernandez
8637	6.89329	1.00000	47.07609	36.17962	5.23654	7.10232	6.70201	6.78561	77.82966	43.78632	267-97-2411	nop	6.32408	Y	4.58902	5.49659	Julia Abbott
8638	5.39449	0.00000	75.80779	29.01526	4.46495	3.37258	5.31133	7.12581	81.35757	36.37463	481-33-8788	single	5.56271	no	7.14899	5.34307	Janice Blankenship
8639	5.75165	1.00000	70.04803	70.69416	3.63681	7.32460	9.74632	6.69406	67.67389	28.44519	374-98-4179	widowed	7.43290	no	5.12625	6.69965	Ashley Woods
8640	5.44329	0.00000	79.58708	64.35354	5.73434	4.50740	6.33974	6.22391	75.00289	43.44597	030-37-4999	nop	5.55203	no	6.90542	6.72803	Joshua Buckley
8641	6.85849	1.00000	59.59573	48.38182	4.00979	7.69323	11.64753	5.95359	73.50308	-17.00122	443-38-1580	divoced	7.30449	N	4.91716	5.85817	Amy Esparza
8642	7.41062	1.00000	83.48130	65.74036	4.25878	8.12112	8.71445	4.77620	70.72074	127.58507	036-09-1716	single	6.24603	N	5.59293	5.29060	Natalie Lopez
8643	4.13195	0.00000	82.12484	46.15713	6.00593	6.36429	4.67593	5.64127	65.68259	115.27508	488-92-5561	nop	5.52710	N	6.94823	4.48382	Theodore Myers
8644	6.32201	1.00000	84.81173	41.36167	5.09365	5.90487	8.62792	5.86205	72.58417	81.96383	715-86-8749	nop	3.40288	no	6.75563	6.23248	Colin Thomas
8645	4.96067	1.00000	60.88698	58.31168	5.10184	6.48443	6.00438	6.99500	72.71158	38.86471	002-24-1157	married	5.42136	no	5.04205	3.08231	Terrence Miller
8646	6.17282	0.00000	87.81289	53.05568	4.46396	2.72823	9.74019	8.39632	71.08397	8.68459	475-67-6435	divoced	6.19153	no	6.33500	4.80355	Jesus Crawford
8647	6.87614	0.00000	87.99845	38.93249	5.67491	7.22068	7.84370	3.86008	76.25974	118.98153	559-96-4742	married	5.53676	no	6.88314	6.17148	Melissa Dean
8648	6.16320	0.00000	51.74195	66.49926	3.65910	8.18781	16.08167	3.83867	69.46676	97.19547	330-82-2845	nop	8.20928	no	7.89971	7.63128	Patricia Pope
8649	5.49673	1.00000	87.46827	46.30360	3.63912	8.33967	8.24975	4.49120		30.76146	499-84-0198	married	6.45803	no	5.87785	5.58748	Kimberly Summers
8650	6.38380	1.00000	58.97197	46.81018	4.63337	7.57491	22.52880	6.04725	78.82242	102.55113	700-73-0733	divoced	5.14670	no	4.94266	7.92462	William Cooper
8651	4.53435	0.00000	50.10255	36.04348	3.19381	3.93670	6.64025	7.49824	80.12987	40.69497	542-65-4294	nop	4.35021	yes	7.87417	5.92916	Katherine Williams
8652	5.23054	0.00000	74.95958	36.79274	5.10723	4.74345	10.89695	6.94035	69.78399	42.06358	697-38-9114	widowed	4.26487	Y	7.12490	7.16701	Lisa Leonard
8653	3.15973	0.00000	70.90966	53.69782	4.03148	6.08391	5.77798	5.85556	65.28993	15.62002	707-82-8803	single	7.15632	no	7.00027	3.12225	Sara Hancock
8654	7.09592	1.00000	35.91661	71.06065	5.40082	8.75978	13.20782	4.29519	74.89113	89.24340	800-98-1149	widowed	5.00504	yes	4.12368	6.89370	Andrea Wallace
8655	7.25840	1.00000	88.15594	40.14566	8.04247	5.12188	6.77372	7.35642	83.41322	55.90823	210-57-8710	married	6.18962	yes	6.92636	6.37340	Stephanie Garcia
8656	6.66810	1.00000	15.23314	38.51926	4.75322	3.68329	10.69468	5.28314	76.10276	69.77974	735-84-2526	divoced	5.99617	no	9.15482	6.50328	Aaron Lawrence
8657	5.19702	1.00000	41.61400	26.13698	5.50193	7.25619	3.65640	6.49755	68.22506	68.66481	273-67-1993	separated	4.36498	yes	4.28254	4.44318	Nathan King
8658	7.01309	1.00000	62.82815	28.31004	5.35193	7.60696	14.19615	5.78235	75.76525	115.56866	543-34-1335	nop	5.20778	Y	5.10174	7.28674	Kevin Briggs
8659	6.38047	1.00000	29.11159	51.75291	8.74604	5.19903	6.96859	6.66799	64.75157	11.58918	518-60-0474	divoced	5.41621	no	8.36199	4.93364	Terry Wright
8660	4.34723	1.00000	93.81434	51.01006	7.61275	4.96768	0.51220	7.63432	78.20980	68.16460	642-41-5267	divoced	5.38663	Y	6.15444	5.73801	Hannah Case
8661	7.39310	1.00000	86.27794	53.42167	7.72348	6.10355	13.28251	8.13154	69.16332	29.31619	643-90-0219	widowed	5.42210	Y	5.74700	5.98421	Julia Mckenzie
8662	7.56232	0.00000	7.13565	48.21076	4.94792	8.66837	6.49692	3.55605	75.02542	112.18826	461-12-9616	divoced	5.16948	no	9.23040	5.06158	Christina Hatfield
8663	6.90813	1.00000	93.55148	15.56374	6.24525	3.77934	7.91499	6.95355	72.01969	80.71072	725-47-4082	widowed	4.56561	no	6.52086	5.83219	Sydney Ramirez
8664	6.84351	1.00000	21.53607	19.83613	6.65602	4.41226	9.36843	6.00649	64.38522	37.72540	419-92-8277	married	6.43133	Y	8.71442	5.58167	Stephanie Leblanc
8665	5.04149	1.00000	57.19124	45.28956	4.88950	5.28036	10.31541	8.87120	77.82951	151.64248	044-19-7296	divoced	5.78166	no	4.77988	5.75238	Rebecca Andrews
8666	6.08377	0.00000	83.48688	54.67014	5.32337	6.69397	7.41118	4.15611	58.57877	137.59446	800-94-8515	divoced	5.62632	no	5.94255	5.08867	Dennis Melendez
8667	5.27060	1.00000	57.64962	69.28186	6.65410	5.71886	9.42007	8.04135	71.35592	-47.54270	526-29-0839	married	5.74461	no	4.91228	6.03457	Kyle Huerta
8668	5.68857	0.00000	80.97904	57.22375	5.20666	6.46122	7.77914	5.02997	78.89845	8.95598	127-43-4542	married	5.05245	no	6.94493	3.73745	Matthew Bennett
8669	6.28442	1.00000	36.98662	38.58749		6.99434	9.43404	7.04439	70.85654	54.82517	830-55-6461	married	6.67330	no	4.24229	5.89964	Brittany Wang
8670	4.30995	1.00000	78.99423	64.30525	7.47132	4.88405	4.63143	7.90090	70.72939	89.70299	369-92-4756	divoced	6.34622	yes	5.40236	3.87856	Sarah Austin
8671	5.86021	1.00000	82.71562	64.01067	3.48583	7.04804	7.52275	5.69140	61.83410	141.25063	488-04-8625	widowed	7.19641	yes	7.01345	4.67285	Shawn Hernandez
8672	7.33856	1.00000	92.52866	36.07579	8.51035	5.91891	10.10125	7.84739	75.72096	127.42729	319-46-1669	single	6.43337	N	6.39917	5.65307	Ronnie Perez
8673	4.46401	1.00000	20.42827	57.81557	7.40932	4.03457	8.22011	6.11537	80.30645	62.38996	664-61-4960	widowed	5.75887	yes	8.61182	4.07231	Gary Smith
8674	5.86520	1.00000	74.11690	35.97989	4.09541	6.18745	11.61837	6.15071	64.50391	89.05130	382-74-6373	single	5.31810	no	7.19400	5.87193	John Adams
8675	5.73770	1.00000	91.85220	69.86331	8.11380	4.36197	4.95579	7.30751	65.48575	37.23629	434-47-9680	divoced	7.47417	no	6.35877	3.93477	Amanda Bullock
8676	4.55622	1.00000	37.59751	67.90648	3.93628	7.17838	8.79603	7.33762	67.47441	54.03138	228-42-7295	married	4.04552	Y	4.36428	6.08433	April Allen
8677	5.87321	0.00000	59.55820	61.42985	4.69158	4.93737	10.90048	7.38150	73.36914	89.48856	137-53-2344	married	4.20315	no	7.56788	6.69362	Stephanie Cross
8678	5.82179	1.00000	47.13745	64.72232	5.51556	6.87191	3.28650	6.86686	64.37764	84.83239	716-71-8230	single	6.99261	no	4.65075	4.07277	Wyatt Johnson
8679	4.44504	0.00000	22.72005	59.35306	3.83077	8.39461	8.49603	3.82225	68.13026	122.15795	570-69-4266	single	6.03702	no	8.70097	5.28781	Larry Herrera
8680	5.42593	1.00000	77.07896	62.72396	5.42308	6.44283	10.43051	7.47454	78.33002	154.34887	654-93-0468	married	6.36412	no	5.31832	4.56811	Alexandria Johnson
8681	5.97615	1.00000	29.44125	51.05592	5.14422	3.66245	4.55460	5.76627	73.22517	110.23134	719-35-0170	married	4.37431	no	8.59879	5.34302	Ashley Palmer
8682	6.58264	1.00000	41.65426	67.63837	6.87045	4.23141	7.61872	6.43142	58.83762	55.79930	826-37-3422	separated	6.99853	yes	8.09134	4.68140	Lisa Gray
8683	5.87283	0.00000	31.58970	47.77668	5.46644	7.72775	28.75325	4.01234	66.95916	25.81937	304-56-6928	nop	4.62677	no	8.28567	8.42819	Mary Green
8684	4.24347	0.00000	68.80183	51.48861	4.10696	5.15353	9.38122	6.93429	69.29042	83.37675	319-91-4225	married	6.05639	no	7.30688	6.59994	Kelly Rhodes
8685	7.46757	1.00000	60.92546	32.85094	9.67135	6.94235	12.72329	9.16784	60.56151	59.35816	486-69-5979	widowed	5.63281	Y	4.92473	6.39761	Billy Casey
8686	6.04761	1.00000	80.03280	54.87878	5.66900	3.16496	7.05608	7.27871	74.05161	58.95155	867-48-6595	divoced	4.57171	yes	5.58343	6.53732	Maria Lewis
8687	4.84277	0.00000	83.20005	48.00037	4.63299	6.90432	10.64966	4.62049	74.56337	49.65952	377-15-4007	married	6.35815	yes	6.82935	6.23888	Kimberly Davis MD
8688	5.11815	1.00000	44.21556	64.56008	4.85636	7.71707	8.89014	5.98522	75.96829	77.54507	350-22-9434	widowed	5.96050	yes	4.65410	6.83195	Richard James
8689	3.59851	1.00000	68.47073	2.54249	5.60886	6.77887	6.16644	6.21866	76.70663	-7.98536	371-04-4470	nop	6.70328	N	5.37079	5.70288	Courtney Morales
8690	5.67588	1.00000	79.21963	60.30653	3.67765	6.49911	9.64726	6.97453	71.06749	53.30318	679-63-1002	widowed	5.08866	no	5.56384	6.01185	Mark Walters
8691	5.02214	0.00000	40.20921	46.33233	3.56345	8.21856	11.90949	3.97550	65.22060	166.03098	231-06-7412	single	3.90104	Y	8.28401	6.84315	Michael Rivas
8692	5.78214	1.00000	89.80705	66.25450	6.61186	2.81989	11.58848	6.89296	81.96025	124.43893	224-40-8011	married	6.00377	Y	5.91205	5.58865	Anna Gordon
8693	6.04761	1.00000	80.03280	54.87878	5.66900	3.16496	7.05608	7.27871	74.05161	58.95155	867-48-6595	divoced	4.57171	yes	5.58343	6.53732	Maria Lewis
8694	5.24532	1.00000	55.42857	51.00516	8.77243	5.36519	10.16666	7.12190	75.01278	64.10413	084-57-6892	separated	7.90755	yes	7.68770	6.09782	Keith Rodriguez
8695	3.35026	1.00000	42.32190	34.57164	5.03371	7.76394	10.10202	5.44168	62.53538	69.47989	828-81-1763	widowed	5.67711	yes	4.54344	6.44854	Renee Carter
8696	5.53776	0.00000	91.23630	53.47450	4.26905	7.05290	14.57016	4.09070	80.44014	137.26023	267-90-0867	nop	4.93548	yes	5.98634	7.46805	Joshua Eaton
8697	6.14639	0.00000	76.57521	43.87751	3.32175	3.16217	8.04077	8.24713	78.69401	21.39709	084-58-7859	married	5.24766	no	6.91396	5.82912	Mr. Cole Frey
8698	5.43378	1.00000	25.85899	56.12413	4.29387	8.21987	5.56341	5.55803	76.98822	25.12184	520-85-0257	single	5.35396	no	4.05670	4.96847	Victoria Mckinney
8699	6.38661	0.00000	86.00694	67.45771	5.62485	3.88527	7.64126	7.42595	73.00910	25.98250	163-69-8157	separated	5.68863	no	6.68085	5.82009	Priscilla West
8700	6.80649	1.00000	37.35496	51.52058	6.46224	4.37193	17.80057	6.37570	77.00542	69.53498	034-05-2684	married	5.45480	no	8.08487	7.38355	Mary Rivera
8701	5.22790	1.00000	14.88243	74.46788	5.09844	8.18781	10.92536	6.10065	67.41144	6.38645	071-78-1397	married	6.53502	no	3.24628	5.77998	Barry Moore
8702	6.05128	1.00000	69.35647	41.61489	8.73619	5.21197	11.86214	7.23402	75.39961	66.52036	273-82-3199	single	5.83495	no	7.17461	5.60954	Christopher Vance
8703	4.80325	1.00000	86.26466	69.96449	8.72179	5.12033	8.30588	7.72109	71.19219	59.75867	732-78-9707	divoced	3.40617	Y	6.57233	3.01624	Dean Hernandez
8704	6.16359	1.00000	73.83717	57.57640	4.79461	7.29364	4.36545	6.29351	84.31544	77.66621	839-01-7280	single	5.72384	no	5.40480	6.21822	Stephanie Gray
8705	6.79361	0.00000	74.54334	28.93565	4.49850	6.25406	7.81583	5.86233	57.33789	83.91382	169-48-9550	single	5.63259	Y	7.26331	4.70543	Eduardo Carter
8706	4.53643	1.00000	74.66325	39.77643	5.83901	4.26652	7.39463	6.52660	63.11456	34.90655	229-68-3697	married	4.71896	N	7.30329	5.89519	Tanya Velazquez
8707	6.25457	0.00000	86.65522	39.61888	5.32488	4.34384	10.13333	7.73973	75.34384	79.45190	615-74-7817	divoced	5.84140	no	6.01914	6.64359	Larry Johnson
8708	6.62626	0.00000	61.29702	50.35117	3.40261	4.27713	11.68180	6.64721	76.85733	119.89567	565-35-3007	single	6.11069	Y	7.61327	7.16119	Shawn Klein
8709	4.79875	1.00000	87.81970	53.45944	4.77248	5.75399	5.87611	7.75913	77.70809	6.14089	414-09-6162	married	5.78706	no	6.18909	5.19125	Elizabeth Anderson
8710	5.84074	0.00000	92.63040	56.56563	3.92296	6.34317	9.83403	5.00256	76.08535	103.02776	028-18-3450	married	4.52078	no	5.89273	5.63815	Kenneth Baird
8711	8.11517	0.00000	35.40331	48.95452	3.18641	3.62534	9.06304	7.77507	78.09615	57.05607	293-15-6898	married	7.26349	no	8.25438	6.55089	Julia Martinez
8712	4.85602	0.00000	80.82925	70.85217	4.57193	7.09315	13.20079	4.38663	68.86506	77.11000	343-04-5539	separated	4.23274	no	6.89876	7.38174	Thomas Welch
8713	5.92307	1.00000	23.48881	39.31827	3.69119	5.77821	5.87745	9.77094	69.71124	60.01449	135-10-3665	divoced	4.82881	no	4.06739	5.12816	Rachel Bentley
8714	3.64628	1.00000	17.98200	50.68423	4.40388	8.73618	17.34041	5.57113	83.13661	154.90822	672-65-5535	divoced	7.93930	no	2.51558	7.45826	Jeff Grimes
8715	8.55649	1.00000	91.08848	71.57508	7.63582	4.67065	7.55541	7.85779	79.69247	88.60987	647-40-7078	nop	5.24646	yes	6.11240	5.73985	James Wade
8716	5.87861	1.00000	16.63158	24.73997	4.23766	9.54623	11.63682	4.61355	76.76453	108.54822	442-08-3127	separated	6.25077	yes	2.83782	6.64520	Dana Campbell
8717	6.74935	0.00000	66.87676	51.23901	4.66613	6.57608	12.91851	5.40268	64.74331	55.01135	140-15-9309	divoced	5.99889	no	7.40306	6.70829	Austin Mullins
8718	5.52745	0.00000	88.85272	35.52537	4.36088	4.53778	6.69704	7.64171	67.27286	35.79257	232-15-1925	single	7.42593	Y	6.48961	4.32049	David Wood
8719	5.47112	0.00000	48.73868	66.08825	4.11395	6.87421	11.16453	5.45466	76.87792	82.86126	578-05-0400	nop	5.26778	no	7.88742	5.72168	Mackenzie Rodriguez
8720	5.69528	1.00000	91.81503	43.57455	7.70866	5.58841	7.08888	7.57475	66.60120	7.71908	159-75-2817	single	5.32658	no	6.34678	4.80179	Micheal Barrett
8721	7.38475	0.00000	95.63763	71.24334	5.08271	3.49669	10.59655	8.57453	72.53248	118.98059	540-76-5749	divoced	5.67178	Y	6.09710	6.61785	Laura Stevens
8722	6.96617	1.00000	63.45859	68.86606	6.26360	4.92440	7.18617	6.59460	70.73232	49.03715	432-89-5734	divoced	5.17110	no	7.65820	5.94307	Michelle Gallagher
8723	6.05470	1.00000	28.25916	64.03731	3.82320	5.84356	19.89626	9.47457	76.37341	38.84578	552-60-4975	widowed	8.07103	yes	3.90846	7.90362	Melissa Williams
8724	3.80102	0.00000	78.05646	45.90763	3.63889	2.31583	8.21270	8.70142	81.07786	70.93007	032-54-6963	married	5.45466	no	6.95343	6.70114	Timothy James
8725	7.26739	0.00000	61.43019	67.02293	4.70934	6.28293	7.12926	4.48258	76.91147	143.27347	029-66-1770	married	6.35670	no	5.00263	5.71318	Eric Fischer
