ssn,etytr,indicator,alp,er-cv,leukocyty,hbver,alt,trombocyty,ast,weight,hematokrit,smoker,hemoglobin,erytrocyty,blood_group,sex,race,age
747-85-2378,6.20108,0.0,88.75352,51.77961,3.9343,5.5007,19.38587,7.15807,73.91745,127.22755,4.76429,0,6.67677,7.90063,0,0,1,91
660-60-0083,7.40353,1.0,32.99532,60.85243,4.59292,6.08163,14.12259,8.27425,59.11633,18.8203,6.60484,0,4.41767,7.03871,7,0,1,44
688-71-5143,6.14224,1.0,54.80416,41.58433,7.52337,5.55679,8.60482,6.66758,68.84182,35.47247,5.34557,0,7.75489,5.64246,0,1,1,45
749-60-1372,4.98128,0.0,66.70249,60.27939,2.872,4.74237,9.4435,7.20182,74.80824,47.06911,4.74406,0,5.12786,5.63444,5,1,1,27
719-39-5054,6.83512,1.0,80.43777,31.20222,8.03067,6.20973,10.25602,7.45005,75.97346,14.62797,5.23013,1,7.03787,5.92882,6,1,1,66
800-31-5058,5.96677,1.0,83.86432,59.10682,8.56596,5.8368,10.35209,8.28114,67.96793,85.9105,6.68414,1,5.82154,6.6774,7,0,0,39
215-34-1333,4.85416,0.0,84.24082,44.05498,5.96715,2.53533,12.2844,6.17549,71.57811,60.75897,7.12454,0,5.55478,7.03475,3,1,0,32
025-09-2596,6.43987,0.0,86.67931,40.86199,3.95592,2.66449,18.13654,7.44945,75.21661,96.33051,6.83539,0,6.3296,7.88144,2,0,0,5
501-83-3857,5.80551,1.0,83.73487,37.06462,4.78349,6.79038,7.19197,6.29896,58.09745,44.13427,5.56355,0,5.64609,4.4055,4,0,1,80
692-46-4670,7.47755,1.0,88.64113,55.20912,6.30153,3.71084,11.61092,7.1163,74.28093,120.67451,6.41237,0,6.43376,7.21621,6,0,0,111
381-13-7573,5.61435,0.0,73.05336,28.67779,4.22981,4.41679,6.83916,7.71738,68.92005,33.65355,7.36778,0,7.27283,4.96667,5,0,3,42
613-10-3101,5.34336,0.0,74.17679,45.36851,5.6069,1.96507,6.68726,8.93591,81.95332,109.14682,6.2851,0,5.46923,6.9828,2,0,0,9
758-99-9499,6.86537,0.0,73.15478,56.27097,4.79104,3.94698,10.39629,7.02384,80.045,-2.7393,5.69793,0,7.16398,6.53105,3,0,1,13
875-44-1732,6.92114,1.0,20.59269,53.75963,4.76317,7.61046,3.93221,7.70614,84.13855,56.36854,5.62979,1,2.95975,5.34911,0,0,0,26
643-90-0219,3.92008,0.0,89.55574,35.21863,5.45727,7.39259,4.87635,3.27041,73.67735,101.28985,5.36728,0,6.05163,4.65885,4,1,0,20
450-78-2288,6.42111,0.0,78.2045,42.02155,5.64267,7.26926,15.97255,3.96738,78.76196,83.19527,5.13341,0,6.94566,7.37622,6,0,0,72
895-83-9213,5.28825,0.0,89.54913,35.34681,3.66722,4.47828,10.35629,7.56701,75.67337,118.63566,5.38692,0,6.70455,5.45639,4,0,2,67
228-13-0671,5.95096,1.0,78.15681,49.16045,4.22276,6.1673,4.66136,7.65937,67.59335,35.12167,6.87626,1,5.60197,4.77523,7,1,0,106
388-14-8914,6.7025,0.0,80.59114,61.02182,4.60405,6.56421,10.26699,4.87802,79.00637,34.74998,6.82217,0,6.36066,6.35333,0,1,0,79
209-45-6606,5.39473,1.0,19.00446,46.8048,4.5696,5.85638,8.82145,8.84922,71.12805,66.81469,6.97843,0,3.97922,4.97708,4,0,1,12
350-22-9434,6.19533,0.0,69.01185,27.60658,4.31865,6.87378,6.83327,5.13042,67.30162,136.203,5.40787,1,7.44122,5.19781,6,0,0,30
808-71-1616,4.46489,1.0,75.45269,83.69572,7.2221,3.65612,6.781,6.81452,67.46008,121.01358,6.18547,0,6.99114,5.21653,5,1,0,12
724-69-7365,5.49247,1.0,11.41036,84.15578,2.82744,7.55666,9.46822,7.52469,72.93151,33.817,5.59473,0,2.89539,6.95171,3,1,1,40
561-35-7396,5.37332,1.0,39.35136,48.46096,7.61029,4.05321,7.59411,6.46401,69.47556,-15.40647,5.26328,0,7.9956,4.55368,5,0,0,58
215-34-1333,6.47526,1.0,87.20687,73.37361,5.01428,7.60369,8.16844,5.13576,76.65387,33.43587,5.18409,0,5.66659,5.82609,3,1,0,32
139-27-7625,5.41348,0.0,84.83048,48.47951,5.44728,5.0808,10.48974,5.75296,72.5658,13.88487,7.65981,0,7.03084,7.10749,2,0,1,107
057-10-5790,5.99024,1.0,68.8387,23.83372,8.44506,6.73182,8.86734,7.36991,81.03158,100.82603,5.19421,0,7.48386,7.30308,5,0,0,2
048-47-6693,4.37231,0.0,56.03489,65.67728,5.27668,5.89939,5.56759,4.68295,68.19408,40.67264,4.7224,0,4.74539,4.87639,7,1,0,23
491-88-7349,5.49788,0.0,52.0156,57.13875,3.51329,6.40675,9.29578,6.57462,64.19761,56.91668,5.13159,0,7.87597,4.91003,5,1,1,72
016-10-7640,5.57047,1.0,16.01894,52.95109,5.68726,7.49026,2.69599,6.79131,53.88765,86.95645,6.18664,0,3.47397,5.09671,0,0,0,15
143-85-4306,7.8067,1.0,21.91651,26.80443,4.99586,7.46916,15.84327,6.89924,62.54316,90.29295,6.20673,0,3.75429,7.96154,0,1,0,96
182-63-8208,4.85764,1.0,87.1212,42.55616,6.75749,4.48559,7.59355,7.81768,70.18941,64.20975,5.47092,0,5.6463,6.12892,2,1,0,71
161-98-1890,6.3182,1.0,16.52335,50.33747,3.99639,7.38272,5.97273,7.86383,65.29517,38.24056,3.41916,1,2.31425,4.73529,5,1,0,83
029-85-1728,4.96679,1.0,80.63359,54.62001,3.44307,6.32582,8.32429,7.71665,75.44259,32.36882,6.20997,0,5.69127,7.06348,5,0,1,64
898-42-2829,5.49446,1.0,90.19653,33.79812,6.82761,5.51564,10.47092,7.30447,76.23629,90.70916,6.10457,0,6.37055,5.98072,1,1,2,44
835-07-6956,8.23791,1.0,21.2807,44.3439,4.73184,9.52818,7.75252,3.79221,74.18502,72.69523,4.59781,0,3.80035,5.37779,5,0,0,90
877-12-6363,5.90216,0.0,77.6623,42.3023,5.4232,3.9356,7.12949,7.25527,62.65191,-23.12355,5.47695,1,7.07314,5.12174,3,0,0,79
198-10-3147,5.82657,1.0,87.54494,33.69372,7.5414,5.43029,10.07935,7.62954,80.05222,63.71098,6.35857,1,6.54962,6.66504,6,0,0,107
332-72-1298,6.51813,1.0,75.73222,51.18978,8.02537,4.95988,7.74664,6.91091,77.50907,86.59545,6.28125,1,7.26624,5.00366,4,0,1,90
078-75-1169,4.7936,0.0,15.21765,31.97741,7.97052,4.56374,8.68042,8.88336,69.06521,72.58688,7.32492,1,3.47922,6.35422,0,1,0,93
509-37-5572,7.0425,1.0,24.30091,56.9558,7.44482,5.53711,10.44927,6.44857,79.57228,69.19661,6.78042,0,8.39969,5.46247,4,0,0,85
745-22-3473,3.78451,1.0,86.6251,63.71632,6.32165,2.85284,13.50997,6.89963,77.77566,55.66095,5.18785,0,6.18479,7.02547,3,0,0,3
414-88-6495,4.99818,1.0,88.20113,62.17741,9.32077,5.0129,4.61367,8.22499,89.10905,138.514,5.6084,0,5.8937,5.51286,7,1,0,41
541-23-4834,5.67341,1.0,41.3746,54.11109,7.52738,4.89115,9.70594,5.00137,63.58138,94.52032,6.5677,0,10.80416,5.79305,5,0,0,41
749-24-5973,5.75555,1.0,44.80908,53.55458,5.99581,8.16074,9.70279,4.78032,74.20426,89.97313,4.63719,0,4.56404,5.14268,5,0,4,89
414-69-1848,6.69353,1.0,35.03725,47.45504,4.68761,7.4429,10.29514,6.6356,55.48827,92.54117,5.7744,0,4.14642,6.28772,7,0,0,97
065-86-6567,5.39338,1.0,89.39068,24.07905,4.3847,3.84589,9.18512,10.65001,63.95577,107.85781,3.95448,0,6.04771,6.5481,7,1,0,50
186-71-1767,5.50751,1.0,25.92151,40.7746,6.16154,4.37326,16.22341,6.11348,66.99406,83.81102,5.5927,1,8.59547,7.56004,2,1,0,2
548-46-6257,5.41255,1.0,,58.82683,5.47149,7.97572,4.69994,6.34993,70.23993,42.60772,3.79386,0,3.03061,3.90105,0,0,0,76
704-85-0553,5.72128,1.0,84.38874,57.99566,6.49341,4.62083,7.00684,7.05728,66.45019,124.41203,6.27062,0,6.73908,5.61947,1,1,0,42
067-25-4510,4.46874,1.0,87.86242,31.7049,6.5952,4.86216,5.93289,7.35059,69.93075,86.00824,5.86717,0,6.12076,6.83252,0,0,1,69
529-67-9592,4.68157,1.0,78.14599,58.19072,4.57394,2.47687,7.0821,6.35953,80.51908,18.34256,4.83215,0,7.12395,3.95284,0,0,1,9
273-67-1993,3.97808,1.0,37.71,47.79073,7.211,6.27364,8.60125,6.73068,74.85408,79.76389,6.07143,0,8.23151,6.64187,3,0,1,113
247-09-7928,5.6431,1.0,65.12657,36.02569,4.26601,7.31881,3.73636,5.91176,67.62032,91.44845,7.09987,0,5.10532,3.69778,4,1,1,83
271-49-1227,6.91433,1.0,30.28122,51.0359,9.22209,6.67281,8.79151,7.12569,74.43771,-0.03884,6.13413,0,8.38397,5.88345,3,1,0,115
130-17-2477,5.06985,0.0,17.23282,40.61693,3.14281,8.85415,8.59474,3.7569,77.33466,75.68305,5.05118,1,9.03876,5.77078,4,0,0,51
144-57-2616,7.40194,0.0,55.05339,76.62678,4.23605,5.12921,6.89455,6.55924,73.47073,67.62831,7.69681,1,7.76708,5.89152,4,1,0,63
047-04-5223,7.09033,1.0,83.59814,61.60859,7.25534,3.42263,5.22561,7.16644,87.39527,110.34418,7.13324,0,6.07681,5.04531,4,0,3,29
610-36-2523,6.34539,1.0,50.65838,77.15548,6.09814,7.4397,6.6632,5.71946,61.6813,91.64988,6.75227,0,4.67079,5.36626,1,1,0,70
253-91-7226,5.35971,1.0,57.69237,19.54446,4.85722,7.34858,7.06573,6.74151,89.35435,13.57122,6.87929,0,4.84869,4.46072,1,1,3,99
254-53-1872,5.69497,1.0,10.02568,53.53411,4.39517,7.57754,11.03645,6.6547,83.5987,65.95191,5.93168,0,3.60925,3.5266,1,1,0,111
214-69-7318,6.69344,1.0,23.99087,59.18382,4.80717,7.32031,9.92515,7.63749,83.58151,29.17606,5.76698,0,3.33219,4.73321,5,0,1,74
691-03-1785,5.48081,0.0,81.4377,50.08717,5.3298,5.81814,6.80302,5.71169,71.08204,67.39711,6.39006,0,6.74699,4.70133,5,1,0,19
128-07-7630,5.81347,0.0,80.39438,33.90733,5.71146,6.71462,9.36309,4.56302,62.38477,45.56645,6.171,1,6.81667,6.514,5,1,0,22
767-46-9030,6.48997,1.0,15.13845,52.49091,4.39027,6.50666,8.28972,8.99585,61.05812,125.74972,6.12374,0,3.47364,6.85259,4,0,0,67
583-41-3789,6.30054,1.0,16.00459,50.85805,7.60786,5.32325,8.49551,6.16169,58.8954,57.66896,4.50644,1,8.77957,4.57966,2,1,2,9
165-47-8633,6.78117,0.0,57.87372,58.12295,4.25198,7.36108,11.05835,4.51397,68.89767,80.97716,5.76315,0,7.59513,6.43404,5,1,3,18
005-38-6753,6.91905,0.0,75.03366,54.30115,7.03959,4.71922,13.00394,6.94576,84.58663,70.01361,7.83586,0,7.15519,4.26307,3,1,0,4
671-88-0175,5.05462,1.0,25.65566,39.64353,4.16501,7.81525,12.05951,6.29825,78.16556,25.59275,7.30375,0,4.04483,6.16914,6,0,0,24
706-70-6082,5.90917,0.0,59.618,40.38613,4.52675,5.91165,9.58993,6.94758,71.42032,41.50274,4.87096,0,7.64122,4.45876,6,1,0,0
626-44-8641,5.27741,1.0,26.88949,60.47004,5.90614,7.30909,7.22277,6.77965,79.17224,86.69736,5.50296,0,4.08924,5.90299,5,1,0,39
688-11-4061,8.0776,0.0,88.07015,58.20496,3.93316,6.12807,6.54881,5.66108,64.67008,50.58265,4.15636,0,6.52827,4.42945,0,0,0,98
510-02-9971,7.2363,0.0,91.26274,32.00867,6.04378,6.50074,11.60407,4.44667,78.1362,52.98034,5.43163,0,6.24722,6.79389,0,0,1,83
481-55-0892,4.99377,0.0,89.80724,38.73604,6.36633,6.67799,6.14578,4.10576,73.97164,98.89407,4.1581,0,6.19032,5.25999,0,0,2,83
520-85-0257,6.06695,1.0,83.69759,52.6481,4.76824,8.17775,14.42814,4.24682,83.56922,134.23154,7.4739,0,5.76035,5.05943,0,1,1,66
550-02-8257,5.8975,0.0,84.65518,41.06837,5.18632,3.87351,7.53431,7.13944,66.55369,76.01574,4.90468,0,6.75793,5.82818,7,0,0,104
545-83-8770,6.67496,1.0,84.08372,27.38027,5.96681,3.20679,8.48577,6.80931,66.19203,106.2093,6.22512,1,5.99385,6.18918,3,1,0,83
548-46-6257,5.86792,1.0,16.98015,44.82404,2.99977,6.24957,2.58615,8.98799,75.29846,50.33471,6.28249,0,3.89109,5.31209,0,0,0,76
541-23-4834,6.41346,0.0,85.65231,40.58275,5.05391,7.89388,12.65607,3.01965,54.89816,111.40187,5.23393,1,6.50001,6.7682,5,0,0,41
343-04-5539,6.10224,1.0,52.46275,38.08609,4.51355,7.20772,5.12551,6.77501,81.48327,-1.25447,5.49159,0,4.82221,4.46842,4,0,0,78
721-26-6638,6.89537,0.0,48.27566,53.98885,3.88346,5.70361,8.23699,5.3473,75.38978,120.44393,6.56453,0,4.8048,6.28114,1,0,1,52
592-59-6722,3.82144,1.0,50.87415,39.23008,7.19635,4.37263,7.28808,6.64048,64.26038,65.82819,4.56425,0,7.8738,5.0905,3,0,3,65
513-54-5237,6.10276,0.0,89.59989,50.49397,7.0188,6.61382,2.08016,3.61967,70.78853,49.28105,5.34708,1,5.63498,5.04508,1,1,1,94
085-52-4398,7.30519,0.0,49.17738,43.03331,4.07802,3.32319,9.99408,8.45618,81.48913,62.68764,7.71998,0,7.79406,5.96212,3,1,0,91
514-52-5930,4.49695,1.0,73.28745,41.62096,5.78242,7.11078,4.89056,6.17018,77.04958,46.85863,5.48974,0,5.00723,5.23877,7,1,0,3
606-07-1287,4.87487,1.0,70.51972,55.54448,4.56757,5.32595,8.58971,8.50316,66.46553,76.85096,5.00809,0,5.35216,5.40627,1,0,1,17
504-49-1202,5.20446,0.0,81.90553,62.0738,4.01555,5.63593,8.35146,8.40897,77.83852,67.73658,5.43002,0,6.65341,6.07887,2,1,0,42
530-60-8574,6.19083,1.0,30.54048,36.52728,6.03734,4.29648,9.87921,6.07124,87.39623,31.25753,5.85707,1,8.38342,6.41428,6,1,1,74
122-91-4049,4.9148,1.0,33.98981,38.50561,8.64801,5.05032,9.87029,8.48388,70.48825,26.32996,4.74272,0,4.2675,5.99451,5,0,1,73
498-77-8761,6.65584,0.0,81.65995,80.30279,4.83792,3.54914,10.27107,7.03875,76.31481,56.78494,5.24316,0,6.85982,6.68962,3,0,0,56
487-79-0123,5.68323,1.0,17.14904,43.03888,5.62343,8.03663,13.52023,6.88137,78.3709,43.79531,4.25988,0,2.64043,6.92135,2,1,0,5
725-19-9709,5.72227,1.0,77.67841,63.06607,7.77447,4.53266,6.53209,6.86172,52.26817,103.32414,7.05907,1,7.15565,3.37987,3,1,0,65
842-57-4392,6.04193,1.0,64.00796,43.9507,4.59211,5.7598,10.23289,8.54091,68.09939,28.88653,6.67563,0,4.9795,4.6737,0,1,1,26
267-27-9251,5.81476,0.0,82.18281,46.0366,4.89097,4.86085,10.99086,5.60386,70.86671,64.12176,4.85864,0,7.15151,5.09241,1,1,0,65
754-85-0918,5.69948,0.0,59.80397,56.76873,4.01111,6.74818,10.41246,5.43537,73.631,56.68571,5.11132,0,7.46025,6.46558,1,1,1,39
392-50-5409,7.68178,0.0,27.43833,32.45249,3.11634,6.61641,7.49342,4.29584,74.99626,39.34032,4.59523,0,8.4927,6.14268,3,1,1,107
380-08-1726,4.47382,0.0,63.79184,64.9211,3.44822,6.88651,9.6232,5.45901,66.40008,20.78724,4.61862,0,7.53965,5.64893,6,1,3,68
638-85-8926,3.80651,1.0,74.85879,72.97058,6.62174,4.73413,12.90401,7.00832,85.50279,96.9901,5.9946,0,7.12438,6.38602,5,0,1,102
595-41-6445,5.7376,1.0,21.50284,42.94922,4.20488,10.06617,9.99757,3.27771,71.23283,84.70843,4.97703,1,4.06556,6.31782,3,1,1,55
130-96-9888,5.26463,1.0,53.53994,41.45835,8.7975,5.2082,5.54664,8.66511,81.56976,40.70778,5.62901,0,4.76158,4.75343,2,0,0,2
529-67-9592,4.38745,0.0,40.63755,52.0378,5.45778,4.96405,9.90901,6.5556,72.39762,135.23465,4.87407,0,8.0549,5.51364,0,0,1,9
181-39-8398,5.40897,1.0,74.95955,50.96233,5.86916,6.78372,11.06534,4.51221,63.21997,90.57489,6.16596,0,6.98523,5.32368,5,0,0,38
182-63-8208,5.00211,0.0,21.43246,42.77558,4.67509,8.57214,6.15896,3.58288,74.94259,35.57916,5.85955,0,8.97236,4.91171,2,1,0,71
840-60-3397,5.54652,1.0,61.07426,36.85309,5.98641,1.55537,9.81658,7.15511,71.82602,83.70917,5.61311,0,4.97524,4.62718,3,1,0,107
602-20-2842,6.03791,0.0,76.10331,24.10465,3.17495,6.6324,11.03457,5.46673,72.32936,55.28513,4.73042,0,6.95436,6.6495,3,0,3,87
691-03-1785,8.21095,0.0,56.56854,40.45785,3.28275,7.15576,2.50131,5.2547,63.33602,37.49315,5.06078,0,7.82939,6.05384,5,1,0,19
193-26-6582,5.66672,1.0,84.97075,37.64501,6.67554,4.70045,7.63162,7.80641,67.93918,51.53877,5.65581,1,5.74602,5.65244,7,0,0,86
218-48-2157,5.20464,1.0,28.53692,,5.78111,8.0962,6.74893,5.09266,69.73359,114.76319,5.77905,1,4.09347,5.43902,3,1,0,65
365-76-4895,5.18882,1.0,16.3913,51.50061,7.65282,6.4331,8.82078,5.85687,72.03776,72.04103,5.16823,1,9.27201,6.06088,1,0,0,51
371-77-9566,6.90849,0.0,69.40865,42.35285,3.78447,4.47389,8.55946,6.80213,65.08695,41.25118,6.56641,1,7.51734,5.72248,1,0,0,114
595-40-6283,7.30043,1.0,73.2027,57.69504,6.04023,3.43194,21.21375,7.34078,78.16128,39.00389,5.18046,0,5.45656,7.77626,2,1,1,89
677-84-8932,6.97136,0.0,81.37965,64.91367,4.99926,4.58671,9.10992,6.50776,66.64387,41.91784,4.95372,0,7.00393,4.61686,4,1,3,70
545-13-9161,7.88691,0.0,77.37498,39.18761,4.93723,4.04954,13.18306,7.67749,65.3671,69.24412,6.80263,0,6.95262,6.65726,1,0,1,93
134-86-0638,5.86886,0.0,86.09292,57.34096,3.902,5.44485,8.62928,7.35245,69.20929,75.94843,5.31915,0,6.74602,4.15431,0,1,3,50
698-74-8888,6.09997,0.0,91.01626,47.41642,5.10383,6.64839,6.6393,4.44687,69.09633,77.00904,4.73598,0,6.10135,5.27289,4,1,1,33
624-35-0863,5.9601,0.0,54.48884,42.18591,4.85972,8.297,7.62741,3.18852,84.88116,74.5129,6.48793,0,7.76232,5.6088,0,0,0,51
885-59-9963,5.33775,1.0,63.94455,,4.19776,8.56933,8.92657,4.41227,74.33957,48.04812,5.69161,0,5.18869,5.3358,1,0,1,37
423-46-3061,5.44487,1.0,89.55576,,5.33558,5.47554,7.7987,8.42194,69.72194,74.87919,5.89609,0,5.81038,6.29705,4,0,0,74
305-05-9308,5.11965,1.0,58.66091,47.52488,7.38429,3.95866,7.74862,7.82391,63.31978,42.91754,5.59119,0,5.06219,3.98371,4,1,0,9
041-95-5493,6.25881,0.0,50.23274,31.207,5.73384,5.56912,7.30469,4.84209,66.02437,82.65054,5.70143,0,4.6767,5.06705,0,1,0,43
349-91-5423,4.76671,1.0,59.4923,51.27992,4.64747,8.28188,4.24545,4.73373,66.24134,57.71601,6.932,0,4.99268,5.64954,3,0,0,100
559-96-4742,4.7987,0.0,93.51505,70.52287,5.29957,3.83503,5.74352,8.04832,79.68604,120.27565,5.49617,0,6.24264,3.87825,3,1,1,81
076-18-5585,6.68591,0.0,88.76251,49.02867,4.26572,6.50121,9.00588,4.92561,76.81739,107.43352,5.20644,0,6.01194,6.51479,7,0,3,83
548-50-4742,5.85432,1.0,82.96389,82.93807,3.51179,8.50657,10.92167,4.25347,73.69309,140.82487,6.38524,1,5.76383,6.60159,5,1,1,49
511-38-2594,6.47015,0.0,59.42956,40.96224,5.28146,3.93072,3.63207,6.94393,67.64591,87.41042,4.01785,0,7.43588,5.66344,6,0,4,97
721-12-8945,3.76422,1.0,84.16935,59.48245,8.79516,6.22424,6.02157,8.33709,67.40486,55.30506,8.06668,1,5.50502,5.86446,5,0,3,94
429-33-7304,5.71073,0.0,76.71531,47.09505,6.64035,6.76592,12.82661,3.41345,66.70416,39.62698,4.89809,0,5.50845,7.3629,2,0,1,84
654-71-6748,3.84155,0.0,7.29678,40.29931,2.18217,8.00371,18.03621,5.62621,64.82798,61.82708,4.99994,1,9.94283,7.88287,3,0,1,38
734-46-4773,5.46692,1.0,59.58754,45.40598,4.59727,6.02057,11.8027,8.3532,72.6588,98.2345,5.13563,0,4.95167,6.61098,2,1,0,109
889-61-4606,3.96304,1.0,48.06153,43.30485,6.69606,5.14895,7.02689,6.95505,63.98865,50.05095,4.96274,0,7.76623,4.78044,2,0,1,74
506-56-4493,5.22493,1.0,83.53338,39.40952,7.00761,3.80372,17.23576,7.22499,67.71271,51.41905,5.70685,0,6.36678,7.47354,4,1,0,91
415-80-7152,4.90869,1.0,6.02756,48.15873,3.83605,7.76136,4.37435,7.40915,66.68395,3.85921,5.72836,0,3.20659,4.79179,6,0,4,22
678-90-4507,4.86412,1.0,62.74425,28.05428,9.09048,6.81337,7.79555,7.5011,67.26867,47.55401,5.80968,1,7.58654,5.01228,7,0,1,80
392-50-5409,4.81812,1.0,87.77529,48.213,6.66842,4.93673,5.53401,7.40258,71.9511,67.55451,5.8217,0,6.49904,4.92937,3,1,1,107
713-72-7173,6.47765,1.0,58.18374,45.95085,8.74299,6.14161,12.92074,7.57744,75.23465,65.9186,4.36302,0,7.46469,7.29693,0,1,0,75
126-35-6046,5.34109,1.0,16.18949,59.03781,6.60189,4.88494,14.79265,5.85826,82.70435,119.56359,5.56881,0,9.47755,6.81265,5,0,1,97
085-86-1749,5.48157,1.0,12.01007,25.46772,6.134,7.61997,14.5362,6.09604,66.91754,88.48052,8.21744,0,3.74512,7.30602,5,1,1,38
658-54-7493,4.19264,1.0,96.96688,17.8608,6.91724,4.80183,10.27279,7.38159,71.97753,111.00172,6.273,0,6.32707,5.56314,6,1,0,21
877-75-5201,4.57533,0.0,58.85134,60.88599,6.32182,6.72511,8.22441,3.39444,64.1994,83.53944,6.08356,1,4.98587,6.23144,3,1,1,64
475-89-7147,5.07278,0.0,70.55796,51.44659,2.99745,6.96631,13.26183,5.44123,69.15253,82.03014,6.60654,0,7.51989,7.51048,4,1,3,54
352-50-5970,5.22953,0.0,77.05832,58.00674,6.37261,4.15601,10.38629,6.84683,74.09706,29.53136,7.22792,0,7.05646,5.41164,3,0,1,70
152-28-1986,5.98124,1.0,13.28641,56.0053,4.50295,7.05129,9.91484,7.68556,65.48366,81.19901,4.8556,0,3.01766,4.79172,2,1,0,66
494-80-9817,4.29285,1.0,38.08155,60.82201,3.52034,6.93139,7.58777,7.58494,60.3592,56.7302,6.27453,1,4.31416,6.9625,5,0,1,94
528-01-6615,6.63083,0.0,84.99614,42.80395,4.9895,6.18243,25.80605,6.91053,66.99537,101.35459,5.89014,0,5.65398,8.38785,5,0,0,106
067-25-4510,5.82291,1.0,42.99564,53.17972,2.7911,7.35216,9.71413,7.06834,67.56201,76.70998,5.10485,0,4.58627,6.39073,0,0,1,69
224-79-4593,4.70639,0.0,54.96042,44.16724,3.37906,7.73957,17.71034,4.42349,74.48549,50.3868,4.02448,0,7.827,7.92256,4,1,0,114
579-91-9454,7.47907,1.0,23.80401,22.80559,5.05925,8.54078,5.59195,5.156,73.31726,86.24463,4.89056,0,4.00748,4.83018,0,0,3,17
069-24-0370,6.45697,0.0,89.72509,54.63532,5.43175,8.05985,7.56415,2.96465,72.58698,21.11719,6.43954,0,6.83963,5.71574,5,0,1,94
687-19-8614,4.08519,1.0,72.27458,48.01971,8.26606,4.48119,8.04836,7.02577,82.94598,82.40665,4.1496,0,7.1837,4.90644,7,0,0,58
556-03-8574,5.57627,0.0,84.67478,36.58575,5.99363,4.45757,9.78996,6.81686,84.143,-7.61721,5.86745,0,6.65561,,4,1,1,48
771-77-5119,4.60619,0.0,58.43028,75.1766,4.41183,6.22811,6.2694,6.91821,84.01373,75.47851,4.86561,0,7.81886,6.83906,7,1,1,12
325-13-7424,6.33527,0.0,60.95441,52.15045,3.97266,5.65978,4.55266,5.46876,76.2548,16.65733,5.4941,0,4.8504,4.51883,1,1,1,42
097-90-4450,4.27305,1.0,80.58058,19.78428,7.86076,5.8092,12.32468,7.41886,61.00212,38.9594,6.28883,0,7.0759,7.13649,0,0,0,95
215-24-1172,4.93419,1.0,80.72834,40.74582,3.63149,7.87505,9.36322,5.41357,69.18965,38.57322,4.28824,0,5.55074,5.88567,2,1,2,18
678-90-4507,5.99074,1.0,80.97954,33.7809,6.07943,3.2602,7.53715,7.47412,81.28301,-7.11612,6.28019,0,5.58171,6.13876,7,0,1,80
732-27-6361,4.59849,1.0,74.28292,44.91913,6.1401,3.30762,7.2901,7.50004,81.69888,38.63473,5.17464,0,5.55555,6.1453,2,0,1,102
692-16-7678,5.28946,1.0,67.20579,50.36242,8.224,5.88658,6.20613,8.46056,83.25946,72.57414,6.07116,1,5.35852,5.06985,0,1,3,44
644-53-1832,5.62479,1.0,91.12547,70.38214,4.58401,7.41753,5.44493,4.91262,77.42727,61.81425,5.79178,0,6.37809,6.99842,1,1,3,36
570-69-4266,5.17327,1.0,7.96747,27.04227,4.13412,6.04136,12.94986,9.38572,66.01101,-15.8663,4.27083,0,3.19747,6.78102,4,0,1,64
662-26-4313,7.28866,1.0,96.76638,45.28351,4.11534,5.99657,6.59504,7.16959,78.55863,49.54885,5.04278,0,6.42702,5.24962,2,0,0,28
560-01-7257,6.19097,0.0,74.59668,54.57554,4.91054,7.28279,6.43953,4.07299,77.91332,116.3592,6.46318,0,6.79382,5.41758,6,1,0,37
114-91-5490,5.75891,1.0,16.58514,48.21653,4.98916,6.82708,9.50153,7.91839,62.24853,99.68151,3.90441,0,2.99071,6.43004,2,0,0,61
607-50-1171,6.12333,1.0,89.76067,40.58551,7.9433,4.72273,10.77575,7.72304,65.70696,86.00388,6.93093,1,6.41672,7.03745,7,1,0,4
874-93-7809,6.16493,0.0,80.79267,74.42759,4.12641,4.19896,10.42455,7.06491,67.6876,134.5539,6.42181,0,6.97883,6.53117,1,0,4,57
305-56-3710,6.99106,0.0,69.02549,79.27482,5.47909,7.87531,10.50048,3.35195,77.67353,32.86696,6.9143,0,7.38956,4.55412,0,0,1,39
788-45-8299,5.00583,0.0,47.98488,42.59656,3.7385,8.42335,6.92468,3.36879,75.68552,90.79794,5.00825,0,7.7577,6.21134,7,1,2,108
877-75-5201,4.77079,1.0,34.81527,53.74344,5.21644,6.4714,8.301,7.61587,70.47164,67.40756,7.6547,0,4.3528,4.68277,3,1,1,64
305-18-8623,3.56058,0.0,69.5162,45.47672,4.02368,4.26046,5.5205,8.27254,73.13375,31.62945,6.92238,0,7.29229,6.75558,6,0,0,31
160-65-9504,6.80901,1.0,15.63353,42.65001,3.99234,7.14621,10.36937,7.8227,72.9979,40.32006,7.01832,0,3.39396,5.69492,6,0,1,90
245-48-0909,5.51866,1.0,76.80957,56.04089,4.30951,8.13155,6.67155,5.43354,66.34986,70.29626,6.48298,0,5.54439,4.65458,2,0,1,92
590-94-5626,5.37889,0.0,57.98692,30.08484,2.85279,6.57781,8.99465,6.99424,79.02481,60.57678,6.47933,0,7.5656,6.22567,1,0,0,40
643-97-5195,5.34777,0.0,82.00486,55.65328,4.86273,5.70994,7.30036,5.48186,65.13975,47.48256,6.57872,1,5.48886,4.3564,3,0,0,41
